Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Kizik,val,3/9/2018,DV3MS,Ref: 1,,,,Ref: 1,Ref: 1,,Video: 1,,,
Kizik,val,3/12/2018,Y10MS,Ref: 1,,,,,,,Video: 1,Video: 1,,
Kizik,val,3/11/2018,Y12MS,Ref: 1,,,,,,,,,,
Kizik,val,3/11/2018,Y12WS,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Kizik,Val,7/1/2018,DV1WS,,,,,,,Video: 1,,,,
Kizik,Val,7/1/2018,VTMMS,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Kizik,Val,7/2/2018,U16WF,Ref: 1,,,Ref: 1,,,,,,,
Kizik,Val,7/5/2018,DV3WF,Ref: 1,,,,,,,,Assist: 1,,
Kizik,Val,7/7/2018,Y12MF,Ref: 1,,Ref: 2,,,,,,,,
Klinkov,Ariana,10/14/2017,U16WS,,,,,,,Video: 2,Video: 1,Video: 1,,Assist: 1
Klinkov,Ariana,12/10/2017,DV1MS,Ref: 1,,,Ref: 2,Ref: 2,Ref: 1,Video: 2,Video: 1,Ref: 1,,Video: 1
Klinkov,Ariana,12/10/2017,V60WS,Ref: 1,,,,,Ref: 1,Ref: 1,Ref: 1 Video: 1,Video: 1,,
Klinkov,Ariana,2/17/2018,JTMWS,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Klinkov,Ariana,2/19/2018,U20MS,Ref: 2,,Ref: 4,Ref: 5,,Ref: 1,Video: 1,,,,
Klinkov,Ariana,7/1/2018,STMMS,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Klinkov,Ariana,7/2/2018,Y14MS,Ref: 1,,Ref: 3,Ref: 3,Ref: 2,Ref: 1,Ref: 1,,,,
Klinkov,Ariana,7/4/2018,DV3MS,Ref: 1,,,,,,,,,,
Koehler,Kelly,7/3/2018,DV2WF,,,,Ref: 4,,Ref: 1,,,Video: 1,,Video: 1
Koehler,Kelly,11/10/2017,Y14MF,Ref: 1,,,,,,,Video: 1,,,Video: 1
Koehler,Kelly,11/11/2017,U17MF,Ref: 1,,,,,,Video: 1,Video: 1,Ref: 1,,
Koehler,Kelly,11/12/2017,U17WF,Ref: 1,,,,Ref: 2,,Video: 1,Ref: 1,Video: 1,,
Koehler,Kelly,12/8/2017,V50MF,Ref: 1,,,,,,,Video: 1,,,
Koehler,Kelly,12/8/2017,V50WF,Ref: 1,,,,,,,,,,
Koehler,Kelly,12/8/2017,V70WF,,,,,,,,Ref: 1 Assist: 1,Video: 1,,
Koehler,Kelly,12/9/2017,VETMF,Ref: 1,,,,,,,Video: 1,Video: 1,,
Koehler,Kelly,12/11/2017,DV1MF,Ref: 1,,,Ref: 1,,,,Video: 1,,,
Koehler,Kelly,1/7/2018,DV1MF,Ref: 1,,Ref: 2,Ref: 2,,,Video: 1,Video: 1,Ref: 1,,
Koehler,Kelly,1/5/2018,DV1WF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Video: 1 Assist: 1,Video: 1,Ref: 1,,Video: 1
Koehler,Kelly,1/6/2018,STMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Koehler,Kelly,1/6/2018,U20WF,,,,Ref: 4,Ref: 2,Ref: 1,Video: 1,Video: 1,Ref: 1,,Video: 1
Koehler,Kelly,6/29/2018,U19MF,Ref: 1,,,,,,Video: 1,Ref: 1,,,
Koehler,Kelly,6/30/2018,U19WF,Ref: 1,,,,,,Video: 1,,Video: 1,,
Koehler,Kelly,7/2/2018,U16WF,,,,,,,Video: 2,Video: 1,,,Ref: 1
Koehler,Kelly,7/2/2018,D1AMF,Ref: 1,,,,,,,Video: 1,Video: 1,,
Koehler,Kelly,7/4/2018,VTMMF,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Koehler,Kelly,7/5/2018,DV2MS,Ref: 2,,,Ref: 2,Ref: 1,Ref: 2,,,,,Ref: 1
Kovacevic,Miljan,6/28/2018,DV1WF,Ref: 1,,,,,,Ref: 1,,,,
Kovacevic,Miljan,7/3/2018,U16MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,Video: 1,,,,
Kovacevic,Miljan,7/3/2018,V40MF,Ref: 1,,,,,Ref: 1,,Ref: 1,,,Video: 1
Kovacevic,Miljan,7/6/2018,Y12WF,Ref: 1,,Ref: 1,Ref: 4,Ref: 1,,Ref: 1,Video: 1,Video: 1,,
Kovacevic,Miljan,6/29/2018,U19MF,Ref: 1,,Ref: 2,Ref: 3,,Ref: 1,Assist: 1,Video: 1,,,
Kovacevic,Miljan,6/30/2018,U19WF,Ref: 1,,,,,,,,,,
Kovacevic,Miljan,6/30/2018,STMMF,,,,,Ref: 1,Ref: 2,,,,,
Kovacevic,Miljan,6/30/2018,V40WE,Ref: 1,,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,,Assist: 1
Kovacevic,Miljan,7/1/2018,D1AWF,Ref: 1,,,,Ref: 1,Ref: 1,,Assist: 1,Assist: 1,,Video: 1
Kovacevic,Miljan,7/1/2018,DV1MF,Ref: 1,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,,,
Kovacevic,Miljan,7/4/2018,DV2MF,Ref: 1,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,,,,
Kovacevic,Miljan,7/4/2018,Y14WF,Ref: 1,,Ref: 4,Ref: 3,Ref: 1,,,,,,
Kovacevic,Miljan,7/5/2018,Y14MF,Ref: 2,Ref: 2,Ref: 5,Ref: 1,Ref: 1,Ref: 1,,Video: 1,,,
Kovacevic,Miljan,7/7/2018,Y10WF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
KUKSA,Anton,6/28/2018,U19WE,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,,,
KUKSA,Anton,7/3/2018,U16WS,Ref: 1,,,Ref: 4,Ref: 2,Ref: 1,,,,,
Kuksa,Anton,6/29/2018,D1AWE,Ref: 1,,,Ref: 3,Ref: 2,,,,,,
Kuksa,Anton,6/29/2018,U19WS,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,Assist: 1,,,,
Kuksa,Anton,6/30/2018,U19ME,Ref: 2,,Ref: 4,,,,,,,,
Kuksa,Anton,6/30/2018,V50WE,Ref: 1,,,,Ref: 1,Ref: 3,Ref: 1,Assist: 1,,,
Kuksa,Anton,7/1/2018,U16MS,Ref: 2,,,Ref: 4,Ref: 1,Ref: 2,,,,,
Kuksa,Anton,7/1/2018,VTMMS,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Kuksa,Anton,7/2/2018,D1AWS,Ref: 1,,,,Ref: 2,Ref: 2,,,,,
Kuksa,Anton,7/2/2018,V60ME,Ref: 1,,,,Ref: 5,Ref: 6,Ref: 2,Ref: 1,,,
Kuksa,Anton,7/4/2018,DV3MS,Ref: 2,,,Ref: 2,Ref: 1,Ref: 2,,,,,
Kuksa,Anton,7/4/2018,DV2WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Kuksa,Anton,7/5/2018,DV2MS,Ref: 2,,Ref: 1,Ref: 4,Ref: 3,Ref: 1,Ref: 1,,,,
Kuksa,Anton,7/5/2018,DV2WE,Ref: 1,,,Ref: 2,Ref: 2,,,,,,
Kvols-Riedler,Tyler,7/4/2018,DV3WE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,
Kvols-Riedler,Tyler,7/4/2018,DV2MF,,,,,,,,,Assist: 1,,
Kyono,Emma,10/16/2017,DV1MF,Ref: 1,,,,,,Ref: 1,Assist: 1,,,
Kyono,Emma,10/13/2017,DV1WF,Ref: 1,,Ref: 4,,Ref: 1,Ref: 2,Ref: 1,Assist: 1,,,
Kyono,Emma,10/15/2017,DV2MF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,Ref: 1,,
Kyono,Emma,10/14/2017,DV2WF,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,,,Ref: 1
Kyono,Emma,10/14/2017,U16MF,Ref: 1,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,,,,,
Kyono,Emma,12/8/2017,V40WF,,,,,,,,,Ref: 1,,Video: 1
Kyono,Emma,12/8/2017,V60MF,Ref: 1,,,,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,
Kyono,Emma,12/8/2017,V60WF,,,,,,,,,,,Ref: 1
Kyono,Emma,12/9/2017,DV1WF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,
Kyono,Emma,12/9/2017,VETWF,Ref: 1,,,,,Ref: 2,,Ref: 1,Video: 1,,
Kyono,Emma,12/10/2017,DV2MF,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Kyono,Emma,12/10/2017,DV2WF,Ref: 1,,,,,,,,,,
Kyono,Emma,12/11/2017,DV1MF,Ref: 1,,,Ref: 1,,,,,,,
Kyono,Emma,2/17/2018,JTMMF,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,
Kyono,Emma,2/16/2018,JTMWF,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Kyono,Emma,2/18/2018,U17MF,Ref: 1,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,
Kyono,Emma,2/16/2018,U20MF,Ref: 1,,Ref: 2,Ref: 1,,,Ref: 1,,,,
Kyono,Emma,2/19/2018,U20WF,Ref: 2,,Ref: 2,Ref: 4,Ref: 1,Ref: 1,Video: 1 Assist: 1,Video: 1,Video: 1,,Assist: 1
Kyono,Emma,4/21/2018,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,Assist: 1,,,
Kyono,Emma,4/22/2018,DV2ME,Ref: 1,,,,,,,,,,
Kyono,Emma,4/22/2018,DV2MF,Ref: 1,,,,,,,,Assist: 1,,
Kyono,Emma,4/23/2018,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,,,,,,
Kyono,Emma,4/20/2018,DV2WF,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,
Kyono,Emma,4/20/2018,V50ME,Ref: 1,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,
Kyono,Emma,4/23/2018,V50MF,Ref: 1,,,,,Ref: 3,Ref: 1,Ref: 1 Assist: 1,Video: 1,,
Kyono,Emma,4/21/2018,VETMF,Ref: 1,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,
LAHOTSKA,Maksim,6/28/2018,U19MS,Ref: 1,,,Ref: 1,Ref: 2,,Video: 1,Video: 1,Video: 1,,
LAHOTSKA,Maksim,7/3/2018,U16WS,Ref: 2,,,,,,Video: 1,Video: 1,,,
LAHOTSKA,Maksim,7/6/2018,Y10WS,Ref: 1,,,,,,,,,,
LAHOTSKA,Maksim,7/6/2018,Y12MS,Ref: 1,,,,,,,,,,
Lahotska,Maksim,6/29/2018,D1AMS,,,,,,,Ref: 1,,,,
Lahotska,Maksim,6/29/2018,U19WS,Ref: 1,,,,,,Video: 1,Video: 1,,,
Lahotska,Maksim,6/30/2018,DV1MS,Ref: 1,,,,,,,,Video: 1,,Video: 1
Lahotska,Maksim,6/30/2018,V60MS,,,,,,,,Video: 1,Video: 1,,Video: 1
Lahotska,Maksim,7/2/2018,U16WF,Ref: 1,,,,,,,,,,
Lahotska,Maksim,7/2/2018,Y14MS,Ref: 1,,,,,,,,,,
Lahotska,Maksim,7/4/2018,DV3MS,Ref: 1,,,,,,,,,,
Lahotska,Maksim,7/4/2018,DV2MF,Ref: 1,,,,,,,,,,
Lahotska,Maksim,7/4/2018,Y14WF,Ref: 1,,,,,,,,,,
Lahotska,Maksim,7/7/2018,Y12MF,Ref: 1,,,,,,,,,,
Lambdin-Abraham,Andrew,11/11/2017,Y14WE,,,,Ref: 1,,,Ref: 1,,,,Ref: 1
Lambdin-Abraham,Andrew,11/13/2017,U20MF,Ref: 1,,,,,,,,,,
Lambdin-Abraham,Andrew,11/13/2017,Y14WF,Ref: 1,,,Ref: 3,Ref: 1,,,,Assist: 1,,
Lambdin-Abraham,Andrew,12/8/2017,DV2WE,Ref: 1,,,,,,,Ref: 1,,,
Lambdin-Abraham,Andrew,12/8/2017,DV1ME,Ref: 1,,,Ref: 2,,,Video: 1,Video: 1,Ref: 1,,
Lambdin-Abraham,Andrew,12/9/2017,D1AME,,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,
Lambdin-Abraham,Andrew,12/10/2017,V70ME,Ref: 1,,,,,,Ref: 2,Video: 1,,,Video: 1
Lambdin-Abraham,Andrew,12/10/2017,DV1WE,Ref: 1,,,,,Ref: 1,Video: 1,,,,
Lambdin-Abraham,Andrew,12/11/2017,VETWE,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Lambdin-Abraham,Andrew,1/6/2018,D1AME,Ref: 1,,,Ref: 3,Ref: 2,Ref: 2,Ref: 1,,Video: 1,,
Lambdin-Abraham,Andrew,1/5/2018,DV1ME,Ref: 1,,Ref: 1,Ref: 2,,Ref: 1,Video: 1,Video: 1,Ref: 1,,Video: 1
Lambdin-Abraham,Andrew,1/7/2018,DV1WE,Ref: 1,,,Ref: 2,,,,,,,
Lambdin-Abraham,Andrew,1/7/2018,STMME,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Lambdin-Abraham,Andrew,1/8/2018,U20ME,Ref: 2,,,,,,,,,,
Lee,Ivan,10/15/2017,DV1MS,Ref: 2,,Ref: 1,Ref: 6,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Lee,Ivan,10/13/2017,DV1WS,Ref: 2,,Ref: 5,,Ref: 4,Ref: 2,Ref: 1 Video: 1,Ref: 1,Video: 1,,Ref: 1
Lee,Ivan,10/16/2017,U16MS,Ref: 2,,,Ref: 3,Ref: 1,Ref: 2,Video: 2,Video: 1,Ref: 1,,Video: 1
Lee,Ivan,10/14/2017,U16WS,Ref: 1,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1 Assist: 1,Ref: 1,Video: 1,,Ref: 1
Lee,Ivan,12/8/2017,DV1WS,Ref: 1,,,,Ref: 1,Ref: 1,Video: 2,Video: 1,Video: 1,,
Lee,Ivan,12/8/2017,VETMS,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Lee,Ivan,12/9/2017,DV2WS,Ref: 1,,,,,,,,,,
Lee,Ivan,12/9/2017,V60MS,Ref: 1,,,,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,Video: 1
Lee,Ivan,12/10/2017,DV1MS,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Lee,Ivan,12/10/2017,V50WS,Ref: 1,,,,,,,,,,
Lee,Ivan,12/10/2017,V70WS,,,,,,,,Ref: 1 Video: 1,Ref: 1,,Ref: 1
Lee,Ivan,12/11/2017,DV2MS,Ref: 1,,,,,,,,Video: 1,,
Lee,Ivan,12/11/2017,VETWS,,,,,,,,,,,Video: 1
Lee,Ivan,1/6/2018,DV1MS,Ref: 2,,,Ref: 4,Ref: 1,Ref: 1,Video: 1,Video: 1,Ref: 1,,
Lee,Ivan,1/7/2018,DV1WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,Ref: 1,Video: 1,,Video: 1
Lee,Ivan,1/5/2018,STMMS,,,,,,,,Ref: 2,Ref: 1,,
Lee,Ivan,1/8/2018,STMWS,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Lee,Ivan,1/8/2018,U20MF,Ref: 1,,Ref: 2,Ref: 4,Ref: 3,Ref: 1,Video: 1,Video: 1,,,
Lee,Ivan,1/7/2018,U20MS,Ref: 1,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,Video: 1,,,,Video: 1
Lee,Ivan,1/6/2018,U20WS,Ref: 1,,,,,,Video: 1,Video: 1,Video: 1,,
Lee,Ivan,2/17/2018,U17MS,Ref: 1,,,,,,,Video: 1,,,
Lee,Ivan,2/16/2018,U20MF,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,,,
Lee,Ivan,2/16/2018,U20WS,Ref: 2,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Video: 1,,,
Lee,Ivan,4/21/2018,DV1MS,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1 Assist: 1,Ref: 1,,,
Lee,Ivan,4/22/2018,DV1WS,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1 Assist: 1,Video: 1,,,
Lee,Ivan,4/20/2018,DV2MS,Ref: 1,,,,,,,,,,
Lee,Ivan,4/23/2018,V50MF,Ref: 1,,,,Ref: 1,Ref: 3,Ref: 1,Video: 1,Video: 1,,Ref: 1
Lee,Ivan,4/22/2018,V50MS,Ref: 1,,,,,,,Ref: 1 Assist: 1,Video: 1,,Video: 1
Lee,Ivan,4/20/2018,V50WS,,,,,,,,,,,Assist: 1
Lee,Ivan,4/23/2018,VETMS,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Lehfeldt,Damien,3/12/2018,14TMWE,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1
Lehfeldt,Damien,3/10/2018,DV3WE,Ref: 1,,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,,,,
Lehfeldt,Damien,3/12/2018,Y10WE,Ref: 1,,,,,Ref: 1,,Ref: 1,,,
Lehfeldt,Damien,3/10/2018,Y12ME,Ref: 1,,,Ref: 4,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Ref: 1,,
Lehfeldt,Damien,3/11/2018,Y14ME,Ref: 1,,Ref: 4,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,Assist: 1
Lehfeldt,Damien,3/9/2018,Y14WE,Ref: 1,,Ref: 2,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Lehfeldt,Damien,4/22/2018,DV2ME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Lehfeldt,Damien,4/23/2018,DV2WE,,,,Ref: 1,Ref: 1,,Ref: 1,,,,Ref: 1
Lehfeldt,Damien,4/23/2018,DV3ME,Ref: 1,,,,Ref: 3,Ref: 1,Ref: 1,,,,
Lehfeldt,Damien,4/22/2018,DV3WE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1,,
Lehfeldt,Damien,4/20/2018,V40ME,,,,,,Ref: 2,Ref: 2,,Video: 1,,Ref: 1
Lehfeldt,Damien,4/21/2018,V50WE,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Lehfeldt,Damien,4/21/2018,VETME,Ref: 1,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Lehfeldt,Damien,4/20/2018,VETWE,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,Ref: 1,,
Lendes-Panegue,Juan,6/28/2018,U19MS,Ref: 1,,Ref: 2,Ref: 3,,,Assist: 1,,,,
Lendes-Panegue,Juan,7/3/2018,U16WS,Ref: 2,,,Ref: 4,Ref: 2,Ref: 1,,,,,
Lendes-Panegue,Juan,7/6/2018,DV3WS,Ref: 2,,,Ref: 1,Ref: 3,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Lendes-Panegue,Juan,7/6/2018,Y10WS,,,,,,,Ref: 1,,,,
Lendes-Panegue,Juan,7/6/2018,Y12MS,Ref: 2,,Ref: 3,Ref: 4,Ref: 2,,,,,,
Lendes-Panegue,Juan,6/29/2018,D1AMS,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,
Lendes-Panegue,Juan,6/29/2018,U19WS,Ref: 1,,,Ref: 4,Ref: 1,Ref: 1,Assist: 1,,,,
Lendes-Panegue,Juan,6/30/2018,STMWS,,,,,,,Ref: 1,Ref: 1,,,
Lendes-Panegue,Juan,6/30/2018,V50MS,Ref: 1,,,,Ref: 1,Ref: 2,,,,,
Lendes-Panegue,Juan,7/2/2018,D1AWS,Ref: 1,,,,Ref: 2,Ref: 1,,,,,
Lendes-Panegue,Juan,7/5/2018,DV2MS,Ref: 2,,Ref: 1,Ref: 5,Ref: 3,Ref: 2,,,,,
Lendes-Panegue,Juan,7/7/2018,Y12WS,Ref: 1,,,Ref: 3,Ref: 1,,,,,,
Lendes-Panegue,Juan,7/7/2018,Y10WF,,,,Ref: 1,Ref: 1,,,,,,
Lendes-Panegue,Juan,7/7/2018,Y10MS,Ref: 1,,,Ref: 1,Ref: 2,,,,,,
Li,Wei,6/28/2018,DV1ME,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Li,Wei,6/28/2018,U19WE,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Li,Wei,11/10/2017,U20ME,Ref: 1,,Ref: 2,Ref: 1,,,Assist: 1,,,,
Li,Wei,11/10/2017,U20WE,Ref: 1,,,Ref: 3,Ref: 1,,,,,,
Li,Wei,11/11/2017,U17MF,Ref: 1,,Ref: 3,Ref: 2,Ref: 1,,,,,,
Li,Wei,11/11/2017,U20WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,,
Li,Wei,11/12/2017,U17ME,Ref: 1,,,Ref: 2,Ref: 1,,,,,,
Li,Wei,11/12/2017,U17WF,Ref: 1,,Ref: 1,Ref: 4,Ref: 1,,,,,,
Li,Wei,11/13/2017,U20MF,Ref: 1,,Ref: 5,Ref: 4,Ref: 3,Ref: 1,Ref: 1,,,,
Li,Wei,2/17/2018,JTMMF,,,,,,Ref: 1,Ref: 1,,,,
Li,Wei,2/17/2018,U17WF,Ref: 1,,,,,,,,,,
Li,Wei,2/17/2018,U20ME,Ref: 1,,Ref: 3,Ref: 3,,,Ref: 1,,,,
Li,Wei,6/30/2018,U19WF,Ref: 1,,,,,,,,,,
Li,Wei,6/30/2018,STMMF,,,,,,Ref: 2,,,,,
Li,Wei,6/30/2018,V50WE,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,Assist: 1
Li,Wei,7/2/2018,U16WF,Ref: 1,,Ref: 1,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Li,Wei,7/2/2018,V60WF,Ref: 1,,,,,,Ref: 1,Ref: 1  Video: 1,Ref: 1,,Ref: 1
Li,Wei,7/4/2018,DV2MF,Ref: 1,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Li,Wei,7/4/2018,Y14WF,Ref: 1,,Ref: 4,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,
Liang,Megan,7/6/2018,DV3WS,Ref: 2,,,,Ref: 4,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Liang,Megan,7/6/2018,Y10WS,,,,,,,,Ref: 1,Assist: 1,,
Liang-Smith,Jun,1/6/2018,D1AME,Ref: 1,,,Ref: 1,Ref: 2,,,,,,
Liang-Smith,Jun,1/5/2018,DV1ME,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Liang-Smith,Jun,1/7/2018,DV1MF,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,,
Liang-Smith,Jun,1/5/2018,DV1WF,Ref: 1,,,Ref: 2,,Ref: 1,,,,,
Liang-Smith,Jun,1/7/2018,STMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Liang-Smith,Jun,1/8/2018,U20MF,Ref: 2,,Ref: 1,Ref: 3,Ref: 2,,,,,,
Liang-Smith,Jun,1/6/2018,U20WF,Ref: 1,,,,,,,,,,
Liang-Smith,Jun,2/18/2018,U17MF,Ref: 1,,Ref: 3,Ref: 1,,,,,,,
Liang-Smith,Jun,2/16/2018,U17WE,Ref: 1,,Ref: 1,Ref: 5,,Ref: 1,,,,,
Liang-Smith,Jun,2/17/2018,U17WF,Ref: 1,,,Ref: 2,,,,,,,
Liang-Smith,Jun,2/17/2018,U20ME,Ref: 1,,Ref: 2,Ref: 2,Ref: 1,,,,,,
Liang-Smith,Jun,2/16/2018,U20MF,Ref: 1,,Ref: 3,Ref: 1,,,,,,,
Liang-Smith,Jun,2/18/2018,U20WE,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,,
Liang-Smith,Jun,2/19/2018,U20WF,Ref: 2,,Ref: 3,Ref: 3,Ref: 3,Ref: 1,,,,,
Liang-Smith,Jun,4/20/2018,DV1MF,,,,,,,Assist: 1,,,,
Liang-Smith,Jun,4/22/2018,DV2ME,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,
Liang-Smith,Jun,4/22/2018,DV2MF,Ref: 1,,,Ref: 3,Ref: 1,Ref: 3,,,,,
Liang-Smith,Jun,4/23/2018,DV2WE,Ref: 1,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,,
Liang-Smith,Jun,4/20/2018,DV2WF,Ref: 1,,,,Ref: 2,,,,,,
Liang-Smith,Jun,4/23/2018,DV3ME,Ref: 1,,,,,Ref: 2,Ref: 1,,,,
Liang-Smith,Jun,4/21/2018,DV3WF,Ref: 1,,,Ref: 1,Ref: 3,Ref: 2,,,,,
Liang-Smith,Jun,4/20/2018,V40ME,Ref: 1,,,,,,,,Ref: 1,,
Liang,Megan,7/4/2018,DV2WS,Ref: 2,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Liang,Megan,7/5/2018,DV2MS,Ref: 1,,,Ref: 7,Ref: 3,,Ref: 1,Ref: 1,Ref: 1 Assist: 1,,
Lilov,Vlad,6/28/2018,U19MS,Ref: 1,,,,,,,,,,
Lilov,Vlad,7/3/2018,U16WS,Ref: 1,,,,,,Video: 1,,,,
Lilov,Vlad,2/17/2018,JTMWS,,,,,,,Ref: 1,Ref: 1,,,
Lilov,Vlad,2/17/2018,U17MS,Ref: 1,,,,,,Video: 1,Video: 1,Video: 1,,
Lilov,Vlad,2/18/2018,U17WS,Ref: 2,,,,,,Video: 1,,,,
Lilov,Vlad,2/16/2018,U20MF,Ref: 1,,,,,,,,,,
Lilov,Vlad,2/19/2018,U20MS,Ref: 2,,Ref: 1,Ref: 1,Ref: 2,,,,,,
Lilov,Vlad,2/16/2018,U20WS,Ref: 1,,Ref: 1,Ref: 5,Ref: 2,,,,,,
Lilov,Vlad,6/29/2018,U19WS,Ref: 1,,,,,,,,,,
Lilov,Vlad,6/30/2018,DV1MS,Ref: 1,,,,,,Video: 1,,,,
Lilov,Vlad,6/30/2018,V50MS,,,,,,Ref: 1,,Video: 1,,,
Lilov,Vlad,7/1/2018,DV1WS,Ref: 1,,,,,,Ref: 1,,,,
Lilov,Vlad,7/1/2018,STMMS,,,,,,Ref: 1,Ref: 1,,,,
Lilov,Vlad,7/2/2018,Y14MS,Ref: 1,,,,,,,Video: 1,,,
Lilov,Vlad,7/4/2018,Y14WF,Ref: 1,,,,,,,,,,
Lilov,Vlad,7/5/2018,Y14MF,Ref: 1,Ref: 2,,,,,,,,,
Lilov,Vladimir,10/16/2017,D1AWE,Ref: 1,,,,,,,,,,
Lilov,Vladimir,10/15/2017,DV1MS,Ref: 1,,Ref: 1,Ref: 6,Ref: 2,,Video: 2,Video: 1,,,
Lilov,Vladimir,10/13/2017,DV1WS,Ref: 2,,,,,,,,,,
Lilov,Vladimir,10/14/2017,U16WS,Ref: 1,,,,,,,,,,
Lilov,Vladimir,11/10/2017,U20WS,Ref: 2,,,,,,,,,,
Lilov,Vladimir,11/11/2017,U17WS,Ref: 1,,,,,,,,,,
