Last Name,First Name,Event,Date,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Angelova-Atanassov,Anna,U20WF,10/3/2025,Ref: 1, , , ,Ref: 2,, , , , , , , 
Angelova-Atanassov,Anna,U17WF,10/4/2025,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,U20MF,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 2, , , , , , 
Angelova-Atanassov,Anna,U17MF,10/6/2025, , , ,Ref: 1,Ref: 1,, , , , , , , 
Angelova-Atanassov,Anna,U17WE,10/6/2025,Ref: 1, , ,Ref: 1,Ref: 3,, , , , , , , 
Angelova-Atanassov,Anna,Y14MF,11/14/2025,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U17MF,11/15/2025,Ref: 1, , ,Ref: 1,Ref: 2,, , ,Ref: 1, , , , 
Angelova-Atanassov,Anna,U17WF,11/15/2025, , , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Angelova-Atanassov,Anna,DV1WS,11/16/2025,Ref: 2, , , , ,, , , , , , , 
Angelova-Atanassov,Anna,U17MS,11/16/2025,Ref: 2, , , , ,, , ,Ref: 1, , , , 
Angelova-Atanassov,Anna,DV1WF,11/17/2025,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U20MF,1/9/2026,Ref: 1, , ,Ref: 1, ,,Ref: 1,Ref: 1,Video: 1, , , , 
Angelova-Atanassov,Anna,JTMMF,1/10/2026, , , , , ,, ,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,U17MF,1/11/2026,Ref: 1, , ,Ref: 3,Ref: 1,, , , ,Video: 1, , , 
Angelova-Atanassov,Anna,U17WF,1/12/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,U20MF,1/23/2026,Ref: 1, , , ,Ref: 2,, , ,Ref: 1, , , , 
Angelova-Atanassov,Anna,U17WF,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Angelova-Atanassov,Anna,U20MS,1/24/2026,Ref: 1, , , ,Ref: 4,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,U17MS,1/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U17WS,1/25/2026,Ref: 2, , , ,Ref: 1,,Ref: 2, , , , , , 
Angelova-Atanassov,Anna,DV1WF,2/12/2026,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,V50MF,2/12/2026,Ref: 1, , , , ,,Ref: 2, , ,Ref: 1  Video: 1, , , 
Angelova-Atanassov,Anna,VETWE,2/13/2026,Ref: 1, , , ,Ref: 1,,Ref: 3, , , , , , 
Angelova-Atanassov,Anna,VTMMS,2/13/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Angelova-Atanassov,Anna,VTMWS,2/13/2026, , , , , ,, , , , , ,Ref: 1, 
Angelova-Atanassov,Anna,U20WF,2/14/2026,Ref: 1, , , ,Ref: 1,, ,Ref: 1, , , , , 
Angelova-Atanassov,Anna,V60WS,2/14/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Video: 1,Ref: 1, , 
Angelova-Atanassov,Anna,V70WS,2/14/2026, , , , , ,, , , ,Ref: 1, , , 
Angelova-Atanassov,Anna,VETWS,2/15/2026,Ref: 2, , , , ,, , , , , , , 
Angelova-Atanassov,Anna,Y14MF,3/6/2026,Ref: 1, , ,Ref: 4,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Angelova-Atanassov,Anna,Y12WF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 2, , , ,Ref: 1, , 
Angelova-Atanassov,Anna,DV2WF,3/8/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Angelova-Atanassov,Anna,Y12MF,3/8/2026,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1, , , , , , 
Angelova-Atanassov,Anna,Y14WF,3/9/2026,Ref: 2, , ,Ref: 5,Ref: 1,, , , , , , , 
Angelova-Atanassov,Anna,DV1MF,4/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U19WF,4/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1,Video: 1, , , , 
Angelova-Atanassov,Anna,V60MF,4/25/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , 
Angelova-Atanassov,Anna,VETMF,4/26/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1, , , , , 
Angelova-Atanassov,Anna,U19WE,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Astudillo,Charles,DV1WE,10/3/2025,Ref: 1, , , , ,, , ,Ref: 1, , , , 
Astudillo,Charles,U20WF,10/3/2025,Ref: 1, , , , ,, , ,Video: 1, , , , 
Astudillo,Charles,DV1ME,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Astudillo,Charles,U20WE,10/4/2025,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,U17ME,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1, , , , , 
Astudillo,Charles,U20MF,10/5/2025,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,U20ME,10/6/2025,Ref: 2, , ,Ref: 4,Ref: 2,, , , , ,Video: 1, , 
Astudillo,Charles,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Astudillo,Charles,Y14WE,11/14/2025,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,CTMWE,11/15/2025, , , , , ,, ,Ref: 1, , , , , 
Astudillo,Charles,Y14ME,11/15/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 2,Ref: 1, , , , 
Astudillo,Charles,DV1MF,11/16/2025,Ref: 1, , ,Ref: 2, ,, , , , , , , 
Astudillo,Charles,Y14WF,11/16/2025,Ref: 1, , , , ,, , , ,Ref: 1, , , 
Astudillo,Charles,U17ME,11/17/2025,Ref: 2, , , , ,, , ,Video: 1,Ref: 1, , , 
Astudillo,Charles,U17WE,1/9/2026,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,U20MF,1/9/2026,Ref: 1, , ,Ref: 1,Ref: 1,, , , , , , , 
Astudillo,Charles,JTMMF,1/10/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Astudillo,Charles,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Astudillo,Charles,JTMME,1/11/2026, , , , , ,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , 
Astudillo,Charles,U20WE,1/11/2026,Ref: 1, , ,Ref: 1, ,, , , , , , , 
Astudillo,Charles,JTMWE,1/12/2026, , , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1
Astudillo,Charles,U20ME,1/12/2026, , , ,Ref: 3,Ref: 2,, , ,Ref: 1, ,Video: 1, , 
Astudillo,Charles,U17ME,1/23/2026,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,U17WE,1/23/2026,Ref: 1, , , ,Ref: 1,,Ref: 2, ,Ref: 1, ,Ref: 1, , 
Astudillo,Charles,U20MS,1/24/2026,Ref: 1, , , ,Ref: 3,,Ref: 1, , , , , , 
Astudillo,Charles,U20WE,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1, , , , , , 
Astudillo,Charles,U20ME,1/25/2026,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Astudillo,Charles,V70MF,2/12/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 2,Ref: 1,Video: 1, ,Video: 1
Astudillo,Charles,CHRWF,2/13/2026,Ref: 1, , , , ,, , ,Ref: 1, , , , 
Astudillo,Charles,V60WF,2/13/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 2,Ref: 1  Video: 1,Ref: 1, , 
Astudillo,Charles,CHRWE,2/14/2026,Ref: 1, , , , ,, , , ,Ref: 1,Ref: 1, , 
Astudillo,Charles,VTMME,2/14/2026, , , , , ,, ,Ref: 1,Ref: 1, , , , 
Astudillo,Charles,U20MF,2/15/2026, , , , ,Ref: 3,,Ref: 1, ,Video: 2, , , , 
Astudillo,Charles,VETME,2/15/2026,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1, , , , , , 
Astudillo,Charles,Y14WE,3/6/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 2, , , , , , 
Astudillo,Charles,DV2MF,3/7/2026,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Astudillo,Charles,DV2WE,3/7/2026,Ref: 1, , , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Astudillo,Charles,Y14WF,3/9/2026,Ref: 2, , , , ,, , , , , , , 
Astudillo,Charles,CHRME,4/24/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, , 
Astudillo,Charles,CHRWE,4/24/2026,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,CHRMF,4/25/2026, , , , , ,, , , ,Ref: 1, , , 
Astudillo,Charles,CHRWF,4/25/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, , 
Astudillo,Charles,U19ME,4/26/2026,Ref: 1, , , , ,, , , , , , , 
Astudillo,Charles,VETMF,4/26/2026,Ref: 1, , , , ,, , , , ,Video: 1, , 
Astudillo,Charles,U19WE,4/27/2026,Ref: 2, , , , ,, , , ,Ref: 1, , , 
Ayala,Carlos,U20MS,10/3/2025,Ref: 2, , ,Ref: 5,Ref: 3,, ,Ref: 1, , , , , 
Ayala,Carlos,DV1WS,10/4/2025,Ref: 2, , ,Ref: 1,Ref: 6,, ,Ref: 1, , , , , 
Ayala,Carlos,U17MS,10/4/2025,Ref: 2, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Ayala,Carlos,DV1MS,10/5/2025,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Ayala,Carlos,U17WS,10/5/2025,Ref: 2, , , ,Ref: 4,,Ref: 3, ,Ref: 1, ,Video: 1, , 
Ayala,Carlos,U17MF,10/6/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Ayala,Carlos,U17WE,10/6/2025,Ref: 1, , , ,Ref: 2,, , , , , , , 
Ayala,Carlos,DV1MS,11/14/2025,Ref: 2, , ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Ayala,Carlos,Y14WS,11/14/2025,Ref: 2, , ,Ref: 1,Ref: 1,,Ref: 1,Ref: 2, , , , , 
Ayala,Carlos,U17MF,11/15/2025,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Ayala,Carlos,U17WF,11/15/2025,Ref: 1, , , ,Ref: 2,, ,Ref: 1, , , , , 
Ayala,Carlos,DV1MF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Ayala,Carlos,DV1WS,11/16/2025,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Ayala,Carlos,Y14WF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Ayala,Carlos,U20MF,1/9/2026,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Ayala,Carlos,U20WS,1/9/2026,Ref: 2, , ,Ref: 5,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,U17MS,1/10/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Ayala,Carlos,U17MF,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 2, , , , , , 
Ayala,Carlos,U17WS,1/11/2026,Ref: 2, , ,Ref: 1,Ref: 3,,Ref: 2, , , , , , 
Ayala,Carlos,U20MS,1/12/2026,Ref: 2, , ,Ref: 5,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,U20WS,1/23/2026,Ref: 2, , , ,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Ayala,Carlos,U17WF,1/24/2026,Ref: 1, , , , ,,Ref: 1,Ref: 1, , , , , 
Ayala,Carlos,U20MS,1/24/2026,Ref: 1, , , , ,, , , , , , , 
Ayala,Carlos,U17MS,1/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,U17WS,1/25/2026,Ref: 2, , , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Ayala,Carlos,DV1WS,2/12/2026,Ref: 2, , , , ,, , , , , , , 
Ayala,Carlos,VETMS,2/12/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 2, , , , 
Ayala,Carlos,DV1MS,2/13/2026,Ref: 2, , , , ,, , , , , , , 
Ayala,Carlos,U20WS,2/13/2026,Ref: 2, , , ,Ref: 4,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Ayala,Carlos,VTMWS,2/13/2026, , , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, , 
Ayala,Carlos,U20WF,2/14/2026,Ref: 1, , , , ,, , , , , , , 
Ayala,Carlos,V40MS,2/14/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 2,Ref: 1, , , 
Ayala,Carlos,V60MS,2/14/2026,Ref: 1, , , , ,, , , ,Ref: 1, , ,Ref: 1
Ayala,Carlos,U20MS,2/15/2026,Ref: 2, , ,Ref: 2, ,, , , , , , , 
Ayala,Carlos,Y10MS,3/6/2026,Ref: 1, , , , ,, , , ,Ref: 1, , , 
Ayala,Carlos,Y14WS,3/6/2026,Ref: 2, , ,Ref: 4,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,DV2WS,3/7/2026,Ref: 1, , , ,Ref: 4,, ,Ref: 1, , , , , 
Ayala,Carlos,Y12MS,3/7/2026,Ref: 2, , , , ,, , ,Ref: 2, , , , 
Ayala,Carlos,Y12WS,3/8/2026,Ref: 2, , ,Ref: 2,Ref: 5,,Ref: 2,Ref: 1, , , , , 
Ayala,Carlos,Y14MS,3/8/2026,Ref: 2, , ,Ref: 6,Ref: 1,,Ref: 2, , , , , , 
Ayala,Carlos,Y10WE,3/9/2026,Ref: 1, , , , ,,Ref: 3, , , , , , 
Ayala,Carlos,Y10WS,3/9/2026,Ref: 1, , , , ,,Ref: 4,Ref: 2,Ref: 1, ,Ref: 1, ,Video: 1
Ayala,Carlos,DV1WS,4/24/2026,Ref: 2, , , ,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,V40WS,4/24/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1  Video: 1,Ref: 1, , 
Ayala,Carlos,V70WS,4/24/2026, , , , , ,, , , ,Ref: 1  Video: 1,Ref: 1, , 
Ayala,Carlos,DV1MS,4/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Ayala,Carlos,U19WS,4/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Ayala,Carlos,U19MF,4/26/2026,Ref: 1, , , ,Ref: 2,,Ref: 2, , , , , , 
Ayala,Carlos,V60MS,4/26/2026,Ref: 1, , , , ,, ,Ref: 3,Ref: 1,Ref: 1, , , 
Ayala,Carlos,V80MS,4/26/2026,Ref: 1, , , , ,, , , ,Ref: 1,Video: 1, ,Ref: 1
Ayala,Carlos,U19MS,4/27/2026,Ref: 2, , ,Ref: 2,Ref: 5,,Ref: 1,Ref: 2,Ref: 1, , , , 
Ayupov,Ilya,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Ayupov,Ilya,DV2MF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Ayupov,Ilya,Y12WF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Ayupov,Ilya,Y10MF,3/9/2026,Ref: 2, , , ,Ref: 5,,Ref: 3,Ref: 1,Ref: 1, , , , 
Bailey,Creston,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Bailey,Creston,Y14WE,11/14/2025, , , , ,Ref: 2,,Ref: 2, , , , , , 
Bailey,Creston,Y14ME,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Bailey,Creston,CTMME,11/16/2025, , , , , ,,Ref: 1,Ref: 2, , , , , 
Bailey,Creston,U17WE,11/16/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , ,Ref: 1, , , 
Bailey,Creston,DV1WE,11/17/2025,Ref: 2, , ,Ref: 2,Ref: 4,,Ref: 2,Ref: 1, , , , , 
Bailey,Creston,U17WE,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 2,Ref: 1, , , ,Ref: 1
Bailey,Creston,U17ME,1/10/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Bailey,Creston,JTMME,1/11/2026, , , , , ,, ,Ref: 1,Ref: 1, , , , 
Bailey,Creston,U20WE,1/11/2026,Ref: 1, , ,Ref: 3,Ref: 2,, , , , , , , 
Bailey,Creston,U20ME,1/12/2026,Ref: 1, , ,Ref: 3,Ref: 4,,Ref: 1,Ref: 1,Ref: 1, , , , 
Baixauli,Carme,DV1MF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 3,, , , , , , , 
Baixauli,Carme,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Baixauli,Carme,U17WF,10/4/2025,Ref: 1, , , ,Ref: 3,, , , , , , , 
Baixauli,Carme,U20WE,10/4/2025,Ref: 1, , ,Ref: 1, ,, , , , , , , 
Baixauli,Carme,DV1WF,10/5/2025,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Baixauli,Carme,U20MF,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 2,, , , , , , , 
Baixauli,Carme,U17MF,10/6/2025,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Baixauli,Carme,V70MF,2/12/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1  Video: 1, , ,Ref: 1
Baixauli,Carme,V60WF,2/13/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Video: 1, , 
Baixauli,Carme,V70WF,2/13/2026,Ref: 1, , , , ,, , ,Ref: 1,Video: 1,Ref: 1, , 
Baixauli,Carme,DV1MF,2/14/2026,Ref: 2, , ,Ref: 5,Ref: 1,, , , , , , , 
Baixauli,Carme,U20WF,2/14/2026,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 2,Ref: 1, , , , 
Baixauli,Carme,U20MF,2/15/2026,Ref: 2, , ,Ref: 3,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, , , , 
Baixauli,Carme,Y10WF,3/6/2026,Ref: 1, , , , ,,Ref: 3,Ref: 1,Ref: 1, , , , 
Baixauli,Carme,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1, , , , , , 
Baixauli,Carme,Y12WF,3/7/2026,Ref: 1, , ,Ref: 2,Ref: 3,, ,Ref: 1, , , , ,Ref: 1
Baixauli,Carme,Y12MF,3/8/2026,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Video: 1, ,Ref: 1
Baixauli,Carme,Y14WF,3/9/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 2,Ref: 1, ,Video: 1,Video: 1, , 
Baraff,David,DV1WE,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1, ,Ref: 1, ,Video: 1, , 
Baraff,David,DV1ME,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Baraff,David,U20WE,10/4/2025,Ref: 1, , , , ,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Baraff,David,U17ME,10/5/2025,Ref: 1, , , ,Ref: 1,, , , , , , ,Video: 1
Baraff,David,U20ME,10/6/2025,Ref: 2, , ,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Baraff,David,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, ,Video: 1,Video: 1, , , 
Baraff,David,CTMWE,11/15/2025, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Baraff,David,Y14ME,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Baraff,David,U17WE,11/16/2025,Ref: 1, , , , ,, ,Ref: 1, ,Ref: 1, , , 
Baraff,David,U17ME,11/17/2025,Ref: 2, , ,Ref: 5,Ref: 4,,Ref: 1,Ref: 1, ,Video: 1,Ref: 1, , 
Baraff,David,U17WE,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 2,Ref: 1, ,Video: 1, , , 
Baraff,David,U17ME,1/10/2026,Ref: 2, , ,Ref: 5,Ref: 3,,Ref: 1,Ref: 1, ,Video: 1, , , 
Baraff,David,JTMME,1/11/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Baraff,David,U20WE,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 2,, , , , , , , 
Baraff,David,U20ME,1/12/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Video: 1, , , 
Baraff,David,U17ME,1/23/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Baraff,David,U17WE,1/23/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1, , , , , 
Baraff,David,U20WE,1/24/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1, , , , , 
Baraff,David,U20ME,1/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Baraff,David,U20ME,2/12/2026,Ref: 1, , , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Baraff,David,V60WE,2/12/2026,Ref: 1, , , , ,, , ,Ref: 1, ,Ref: 1, ,Video: 1
Baraff,David,U20WE,2/13/2026,Ref: 1, , , ,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Baraff,David,VETWE,2/13/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1,Video: 1, , 
Baraff,David,DV1ME,2/14/2026,Ref: 2, , ,Ref: 4,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Baraff,David,DV1WE,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Baraff,David,Y14WE,3/6/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Baraff,David,Y12ME,3/7/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1, , , 
Baraff,David,DV2ME,3/8/2026,Ref: 1, , , , ,, , , ,Ref: 1, , , 
Baraff,David,Y12WE,3/8/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Baraff,David,Y14ME,3/9/2026,Ref: 2, , ,Ref: 4,Ref: 1,,Ref: 1,Ref: 1, , ,Ref: 1, , 
Baraff,David,V70ME,4/24/2026,Ref: 1, , , , ,, , ,Ref: 1,Video: 1,Ref: 1, , 
Baraff,David,DV1WE,4/25/2026,Ref: 1, , , , ,, ,Ref: 1, ,Ref: 1, , , 
Baraff,David,VETME,4/25/2026,Ref: 1, , , , ,, , ,Ref: 1, , , , 
Baraff,David,U19ME,4/26/2026,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 2, ,Video: 1, , , ,Video: 1
Baraff,David,U19WE,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 2,Video: 1, , , , 
Barnhart,William,DV1WE,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1,Video: 1, , , , 
Barnhart,William,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,, ,Ref: 1,Video: 1, , , , 
Barnhart,William,DV1ME,10/4/2025,Ref: 1, , ,Ref: 3,Ref: 2,, ,Ref: 1, ,Video: 1, , , 
Barnhart,William,U20WE,10/4/2025,Ref: 1, , ,Ref: 2,Ref: 2,, , , , , , , 
Barnhart,William,U17ME,10/5/2025, , , , ,Ref: 3,, ,Ref: 1, , , , ,Ref: 1
Barnhart,William,U17WE,10/6/2025,Ref: 1, , , ,Ref: 4,,Ref: 2,Ref: 1,Video: 1, ,Video: 1, , 
Barnhart,William,DV1MF,4/24/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Video: 1, , , , 
Barnhart,William,U19WF,4/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1,Video: 1, , , , 
Barnhart,William,DV1WE,4/25/2026,Ref: 1, , , ,Ref: 3,, ,Ref: 1, ,Video: 1, , , 
Barnhart,William,V60WF,4/25/2026,Ref: 1, , , , ,, , , , , , , 
Barnhart,William,U19ME,4/26/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 1, ,Video: 1,Ref: 1, , , 
Barnhart,William,U19MF,4/26/2026, , , ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Barnhart,William,DV1ME,4/27/2026,Ref: 2, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Video: 1, ,Video: 1, , 
Bass,Daniel,DV1MF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Bass,Daniel,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Bass,Daniel,DV1ME,10/4/2025,Ref: 1, , ,Ref: 3,Ref: 2,, ,Ref: 1,Ref: 1, , , , 
Bass,Daniel,DV1WF,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Bass,Daniel,U20MF,10/5/2025,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 2, , , , , , 
Bass,Daniel,U20ME,10/6/2025,Ref: 2, , ,Ref: 5,Ref: 2,,Ref: 1, ,Ref: 1,Video: 1, , ,Video: 1
Bass,Daniel,U17WE,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,, , , , , , , 
Bass,Daniel,U20MF,1/9/2026,Ref: 1, , ,Ref: 4,Ref: 2,, , , , , , , 
Bass,Daniel,JTMMF,1/10/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , 
Bass,Daniel,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 1,, ,Ref: 1,Ref: 1, , , , 
